game_code,game,numbers,combination,draw_date,draw_time,jackpot,winners,source,source_id
4DL,4D Lotto,"[""0"", ""4"", ""9"", ""7""]",0-4-9-7,2026-01-05,21:00,1170970,19,lottomatik,4DLS0000180
GL55,Grand Lotto 6/55,"[""20"", ""15"", ""33"", ""50"", ""03"", ""45""]",20-15-33-50-03-45,2026-01-05,21:00,29700000,0,lottomatik,GL55S0000181
ML45,Megalotto 6/45,"[""09"", ""02"", ""03"", ""27"", ""21"", ""45""]",09-02-03-27-21-45,2026-01-05,21:00,8910000,0,lottomatik,ML45S0000180
2DL-2PM,2D Lotto 2PM,"[""13"", ""17""]",13-17,2026-01-06,14:00,4000,5,lottomatik,2DLS0001261
3DL-2PM,3D Lotto 2PM,"[""3"", ""8"", ""8""]",3-8-8,2026-01-06,14:00,4500,1,lottomatik,3DLS0001261
2DL-5PM,2D Lotto 5PM,"[""21"", ""07""]",21-07,2026-01-06,17:00,4000,0,lottomatik,2DLS0001262
3DL-5PM,3D Lotto 5PM,"[""3"", ""1"", ""8""]",3-1-8,2026-01-06,17:00,4500,9,lottomatik,3DLS0001262
2DL-9PM,2D Lotto 9PM,"[""18"", ""27""]",18-27,2026-01-06,21:00,4000,13,lottomatik,2DLS0001263
3DL-9PM,3D Lotto 9PM,"[""0"", ""4"", ""1""]",0-4-1,2026-01-06,21:00,4500,3,lottomatik,3DLS0001263
6DL,6D Lotto,"[""5"", ""6"", ""6"", ""2"", ""2"", ""8""]",5-6-6-2-2-8,2026-01-06,21:00,2444637.72,0,lottomatik,6DLS0000180
LOTTO42,Lotto 6/42,"[""11"", ""34"", ""09"", ""38"", ""12"", ""10""]",11-34-09-38-12-10,2026-01-06,21:00,6550096,0,lottomatik,LOTTO42S0000180
SL49,Superlotto 6/49,"[""48"", ""33"", ""27"", ""18"", ""05"", ""36""]",48-33-27-18-05-36,2026-01-06,21:00,97432130.7,0,lottomatik,SL49S0000181
UL58,Ultra Lotto 6/58,"[""12"", ""30"", ""03"", ""08"", ""34"", ""54""]",12-30-03-08-34-54,2026-01-06,21:00,209639379.6,0,lottomatik,UL58S0000181
2DL-2PM,2D Lotto 2PM,"[""11"", ""15""]",11-15,2026-01-07,14:00,4000,11,lottomatik,2DLS0001264
3DL-2PM,3D Lotto 2PM,"[""1"", ""5"", ""1""]",1-5-1,2026-01-07,14:00,4500,5,lottomatik,3DLS0001264
2DL-5PM,2D Lotto 5PM,"[""19"", ""29""]",19-29,2026-01-07,17:00,4000,5,lottomatik,2DLS0001265
3DL-5PM,3D Lotto 5PM,"[""8"", ""6"", ""4""]",8-6-4,2026-01-07,17:00,4500,3,lottomatik,3DLS0001265
2DL-9PM,2D Lotto 9PM,"[""06"", ""19""]",06-19,2026-01-07,21:00,4000,7,lottomatik,2DLS0001266
3DL-9PM,3D Lotto 9PM,"[""6"", ""5"", ""3""]",6-5-3,2026-01-07,21:00,4500,11,lottomatik,3DLS0001266
4DL,4D Lotto,"[""1"", ""2"", ""8"", ""5""]",1-2-8-5,2026-01-07,21:00,1069041,37,lottomatik,4DLS0000181
GL55,Grand Lotto 6/55,"[""34"", ""41"", ""44"", ""37"", ""38"", ""19""]",34-41-44-37-38-19,2026-01-07,21:00,29700000,0,lottomatik,GL55S0000182
ML45,Megalotto 6/45,"[""06"", ""03"", ""07"", ""24"", ""21"", ""09""]",06-03-07-24-21-09,2026-01-07,21:00,8910000,0,lottomatik,ML45S0000181
2DL-2PM,2D Lotto 2PM,"[""08"", ""24""]",08-24,2026-01-08,14:00,4000,11,lottomatik,2DLS0001267
3DL-2PM,3D Lotto 2PM,"[""3"", ""5"", ""2""]",3-5-2,2026-01-08,14:00,4500,5,lottomatik,3DLS0001267
2DL-5PM,2D Lotto 5PM,"[""06"", ""29""]",06-29,2026-01-08,17:00,4000,4,lottomatik,2DLS0001268
3DL-5PM,3D Lotto 5PM,"[""2"", ""8"", ""5""]",2-8-5,2026-01-08,17:00,4500,7,lottomatik,3DLS0001268
2DL-9PM,2D Lotto 9PM,"[""06"", ""06""]",06-06,2026-01-08,21:00,4000,64,lottomatik,2DLS0001269
3DL-9PM,3D Lotto 9PM,"[""9"", ""2"", ""3""]",9-2-3,2026-01-08,21:00,4500,3,lottomatik,3DLS0001269
6DL,6D Lotto,"[""6"", ""2"", ""6"", ""3"", ""4"", ""2""]",6-2-6-3-4-2,2026-01-08,21:00,2928944.04,0,lottomatik,6DLS0000181
LOTTO42,Lotto 6/42,"[""29"", ""32"", ""13"", ""17"", ""11"", ""09""]",29-32-13-17-11-09,2026-01-08,21:00,10042884.6,1,lottomatik,LOTTO42S0000181
SL49,Superlotto 6/49,"[""09"", ""11"", ""30"", ""12"", ""24"", ""26""]",09-11-30-12-24-26,2026-01-08,21:00,104548763.1,2,lottomatik,SL49S0000182
2DL-2PM,2D Lotto 2PM,"[""31"", ""29""]",31-29,2026-01-09,14:00,4000,0,lottomatik,2DLS0001270
3DL-2PM,3D Lotto 2PM,"[""5"", ""4"", ""8""]",5-4-8,2026-01-09,14:00,4500,4,lottomatik,3DLS0001270
2DL-5PM,2D Lotto 5PM,"[""08"", ""05""]",08-05,2026-01-09,17:00,4000,12,lottomatik,2DLS0001271
3DL-5PM,3D Lotto 5PM,"[""3"", ""4"", ""6""]",3-4-6,2026-01-09,17:00,4500,5,lottomatik,3DLS0001271
2DL-9PM,2D Lotto 9PM,"[""01"", ""22""]",01-22,2026-01-09,21:00,4000,6,lottomatik,2DLS0001272
3DL-9PM,3D Lotto 9PM,"[""1"", ""0"", ""7""]",1-0-7,2026-01-09,21:00,4500,10,lottomatik,3DLS0001272
4DL,4D Lotto,"[""8"", ""8"", ""4"", ""6""]",8-8-4-6,2026-01-09,21:00,1016094,23,lottomatik,4DLS0000182
ML45,Megalotto 6/45,"[""43"", ""35"", ""18"", ""16"", ""25"", ""13""]",43-35-18-16-25-13,2026-01-09,21:00,11187537,0,lottomatik,ML45S0000182
UL58,Ultra Lotto 6/58,"[""33"", ""15"", ""57"", ""23"", ""30"", ""53""]",33-15-57-23-30-53,2026-01-09,21:00,218282070.8,0,lottomatik,UL58S0000182
2DL-2PM,2D Lotto 2PM,"[""04"", ""30""]",04-30,2026-01-10,14:00,4000,3,lottomatik,2DLS0001273
3DL-2PM,3D Lotto 2PM,"[""5"", ""9"", ""0""]",5-9-0,2026-01-10,14:00,4500,0,lottomatik,3DLS0001273
2DL-5PM,2D Lotto 5PM,"[""25"", ""17""]",25-17,2026-01-10,17:00,4000,0,lottomatik,2DLS0001274
3DL-5PM,3D Lotto 5PM,"[""9"", ""8"", ""8""]",9-8-8,2026-01-10,17:00,4500,3,lottomatik,3DLS0001274
2DL-9PM,2D Lotto 9PM,"[""11"", ""01""]",11-01,2026-01-10,21:00,4000,57,lottomatik,2DLS0001275
3DL-9PM,3D Lotto 9PM,"[""1"", ""3"", ""7""]",1-3-7,2026-01-10,21:00,4500,12,lottomatik,3DLS0001275
6DL,6D Lotto,"[""2"", ""3"", ""8"", ""7"", ""9"", ""6""]",2-3-8-7-9-6,2026-01-10,21:00,3810077.36,0,lottomatik,6DLS0000182
GL55,Grand Lotto 6/55,"[""32"", ""13"", ""31"", ""08"", ""14"", ""44""]",32-13-31-08-14-44,2026-01-10,21:00,29700000,0,lottomatik,GL55S0000183
LOTTO42,Lotto 6/42,"[""20"", ""08"", ""10"", ""01"", ""04"", ""24""]",20-08-10-01-04-24,2026-01-10,21:00,5940000,2,lottomatik,LOTTO42S0000182
2DL-2PM,2D Lotto 2PM,"[""27"", ""12""]",27-12,2026-01-11,14:00,4000,4,lottomatik,2DLS0001276
3DL-2PM,3D Lotto 2PM,"[""3"", ""7"", ""2""]",3-7-2,2026-01-11,14:00,4500,1,lottomatik,3DLS0001276
2DL-5PM,2D Lotto 5PM,"[""19"", ""12""]",19-12,2026-01-11,17:00,4000,5,lottomatik,2DLS0001277
2DL-9PM,2D Lotto 9PM,"[""07"", ""21""]",07-21,2026-01-11,21:00,4000,3,lottomatik,2DLS0001278
3DL-9PM,3D Lotto 9PM,"[""5"", ""9"", ""8""]",5-9-8,2026-01-11,21:00,4500,9,lottomatik,3DLS0001278
SL49,Superlotto 6/49,"[""32"", ""26"", ""12"", ""22"", ""30"", ""36""]",32-26-12-22-30-36,2026-01-11,21:00,15840000,0,lottomatik,SL49S0000183
UL58,Ultra Lotto 6/58,"[""44"", ""51"", ""31"", ""32"", ""09"", ""35""]",44-51-31-32-09-35,2026-01-11,21:00,226887463.2,0,lottomatik,UL58S0000183
2DL-2PM,2D Lotto 2PM,"[""29"", ""24""]",29-24,2026-01-12,14:00,4000,3,lottomatik,2DLS0001279
3DL-2PM,3D Lotto 2PM,"[""7"", ""6"", ""1""]",7-6-1,2026-01-12,14:00,4500,2,lottomatik,3DLS0001279
2DL-5PM,2D Lotto 5PM,"[""29"", ""17""]",29-17,2026-01-12,17:00,4000,1,lottomatik,2DLS0001280
3DL-5PM,3D Lotto 5PM,"[""9"", ""2"", ""7""]",9-2-7,2026-01-12,17:00,4500,2,lottomatik,3DLS0001280
2DL-9PM,2D Lotto 9PM,"[""26"", ""13""]",26-13,2026-01-12,21:00,4000,11,lottomatik,2DLS0001281
3DL-9PM,3D Lotto 9PM,"[""7"", ""1"", ""1""]",7-1-1,2026-01-12,21:00,4500,19,lottomatik,3DLS0001281
4DL,4D Lotto,"[""1"", ""3"", ""2"", ""4""]",1-3-2-4,2026-01-12,21:00,1160000,116,lottomatik,4DLS0000183
GL55,Grand Lotto 6/55,"[""47"", ""43"", ""36"", ""09"", ""07"", ""11""]",47-43-36-09-07-11,2026-01-12,21:00,29700000,0,lottomatik,GL55S0000184
ML45,Megalotto 6/45,"[""09"", ""05"", ""11"", ""21"", ""06"", ""02""]",09-05-11-21-06-02,2026-01-12,21:00,15293132,0,lottomatik,ML45S0000183
2DL-2PM,2D Lotto 2PM,"[""03"", ""13""]",03-13,2026-01-13,14:00,4000,10,lottomatik,2DLS0001282
3DL-2PM,3D Lotto 2PM,"[""1"", ""7"", ""5""]",1-7-5,2026-01-13,14:00,4500,12,lottomatik,3DLS0001282
2DL-5PM,2D Lotto 5PM,"[""19"", ""26""]",19-26,2026-01-13,17:00,4000,1,lottomatik,2DLS0001283
3DL-5PM,3D Lotto 5PM,"[""4"", ""6"", ""9""]",4-6-9,2026-01-13,17:00,4500,3,lottomatik,3DLS0001283
2DL-9PM,2D Lotto 9PM,"[""21"", ""20""]",21-20,2026-01-13,21:00,4000,6,lottomatik,2DLS0001284
3DL-9PM,3D Lotto 9PM,"[""4"", ""8"", ""6""]",4-8-6,2026-01-13,21:00,4500,2,lottomatik,3DLS0001284
6DL,6D Lotto,"[""2"", ""2"", ""9"", ""4"", ""3"", ""3""]",2-2-9-4-3-3,2026-01-13,21:00,4475974.44,0,lottomatik,6DLS0000183
LOTTO42,Lotto 6/42,"[""20"", ""03"", ""29"", ""15"", ""39"", ""19""]",20-03-29-15-39-19,2026-01-13,21:00,5940000,0,lottomatik,LOTTO42S0000183
SL49,Superlotto 6/49,"[""15"", ""28"", ""26"", ""06"", ""27"", ""25""]",15-28-26-06-27-25,2026-01-13,21:00,15840000,1,lottomatik,SL49S0000184
UL58,Ultra Lotto 6/58,"[""28"", ""44"", ""11"", ""43"", ""33"", ""45""]",28-44-11-43-33-45,2026-01-13,21:00,235429574.8,0,lottomatik,UL58S0000184
2DL-2PM,2D Lotto 2PM,"[""25"", ""28""]",25-28,2026-01-14,14:00,4000,1,lottomatik,2DLS0001285
3DL-2PM,3D Lotto 2PM,"[""1"", ""5"", ""1""]",1-5-1,2026-01-14,14:00,4500,2,lottomatik,3DLS0001285
2DL-5PM,2D Lotto 5PM,"[""31"", ""10""]",31-10,2026-01-14,17:00,4000,5,lottomatik,2DLS0001286
3DL-5PM,3D Lotto 5PM,"[""6"", ""5"", ""0""]",6-5-0,2026-01-14,17:00,4500,14,lottomatik,3DLS0001286
2DL-9PM,2D Lotto 9PM,"[""16"", ""01""]",16-01,2026-01-14,21:00,4000,15,lottomatik,2DLS0001287
3DL-9PM,3D Lotto 9PM,"[""0"", ""6"", ""4""]",0-6-4,2026-01-14,21:00,4500,7,lottomatik,3DLS0001287
4DL,4D Lotto,"[""2"", ""4"", ""7"", ""7""]",2-4-7-7,2026-01-14,21:00,936100,37,lottomatik,4DLS0000184
GL55,Grand Lotto 6/55,"[""02"", ""48"", ""43"", ""41"", ""42"", ""11""]",02-48-43-41-42-11,2026-01-14,21:00,29700000,0,lottomatik,GL55S0000185
ML45,Megalotto 6/45,"[""43"", ""05"", ""10"", ""03"", ""16"", ""04""]",43-05-10-03-16-04,2026-01-14,21:00,19437030.2,0,lottomatik,ML45S0000184
2DL-2PM,2D Lotto 2PM,"[""13"", ""03""]",13-03,2026-01-15,14:00,4000,6,lottomatik,2DLS0001288
3DL-2PM,3D Lotto 2PM,"[""6"", ""1"", ""5""]",6-1-5,2026-01-15,14:00,4500,48,lottomatik,3DLS0001288
2DL-5PM,2D Lotto 5PM,"[""06"", ""23""]",06-23,2026-01-15,17:00,4000,4,lottomatik,2DLS0001289
3DL-5PM,3D Lotto 5PM,"[""6"", ""8"", ""5""]",6-8-5,2026-01-15,17:00,4500,1,lottomatik,3DLS0001289
2DL-9PM,2D Lotto 9PM,"[""01"", ""05""]",01-05,2026-01-15,21:00,4000,22,lottomatik,2DLS0001290
3DL-9PM,3D Lotto 9PM,"[""4"", ""1"", ""2""]",4-1-2,2026-01-15,21:00,4500,44,lottomatik,3DLS0001290
6DL,6D Lotto,"[""6"", ""6"", ""4"", ""2"", ""7"", ""5""]",6-6-4-2-7-5,2026-01-15,21:00,5216694,2,lottomatik,6DLS0000184
LOTTO42,Lotto 6/42,"[""22"", ""11"", ""06"", ""04"", ""20"", ""03""]",22-11-06-04-20-03,2026-01-15,21:00,6542028.2,0,lottomatik,LOTTO42S0000184
SL49,Superlotto 6/49,"[""14"", ""24"", ""10"", ""05"", ""15"", ""11""]",14-24-10-05-15-11,2026-01-15,21:00,15840000,1,lottomatik,SL49S0000185
2DL-2PM,2D Lotto 2PM,"[""25"", ""15""]",25-15,2026-01-16,14:00,4000,9,lottomatik,2DLS0001291
3DL-2PM,3D Lotto 2PM,"[""2"", ""8"", ""1""]",2-8-1,2026-01-16,14:00,4500,15,lottomatik,3DLS0001291
2DL-5PM,2D Lotto 5PM,"[""05"", ""22""]",05-22,2026-01-16,17:00,4000,2,lottomatik,2DLS0001292
3DL-5PM,3D Lotto 5PM,"[""2"", ""2"", ""0""]",2-2-0,2026-01-16,17:00,4500,2,lottomatik,3DLS0001292
2DL-9PM,2D Lotto 9PM,"[""02"", ""15""]",02-15,2026-01-16,21:00,4000,9,lottomatik,2DLS0001293
3DL-9PM,3D Lotto 9PM,"[""5"", ""9"", ""7""]",5-9-7,2026-01-16,21:00,4500,10,lottomatik,3DLS0001293
4DL,4D Lotto,"[""2"", ""3"", ""3"", ""6""]",2-3-3-6,2026-01-16,21:00,1074096,24,lottomatik,4DLS0000185
ML45,Megalotto 6/45,"[""42"", ""31"", ""06"", ""10"", ""40"", ""37""]",42-31-06-10-40-37,2026-01-16,21:00,23773759.6,0,lottomatik,ML45S0000185
UL58,Ultra Lotto 6/58,"[""17"", ""05"", ""35"", ""15"", ""19"", ""37""]",17-05-35-15-19-37,2026-01-16,21:00,245418490,0,lottomatik,UL58S0000185
2DL-2PM,2D Lotto 2PM,"[""12"", ""10""]",12-10,2026-01-17,14:00,4000,4,lottomatik,2DLS0001294
3DL-2PM,3D Lotto 2PM,"[""1"", ""5"", ""4""]",1-5-4,2026-01-17,14:00,4500,13,lottomatik,3DLS0001294
2DL-5PM,2D Lotto 5PM,"[""26"", ""05""]",26-05,2026-01-17,17:00,4000,2,lottomatik,2DLS0001295
3DL-5PM,3D Lotto 5PM,"[""6"", ""3"", ""3""]",6-3-3,2026-01-17,17:00,4500,2,lottomatik,3DLS0001295
2DL-9PM,2D Lotto 9PM,"[""19"", ""27""]",19-27,2026-01-17,21:00,4000,9,lottomatik,2DLS0001296
3DL-9PM,3D Lotto 9PM,"[""2"", ""1"", ""7""]",2-1-7,2026-01-17,21:00,4500,13,lottomatik,3DLS0001296
6DL,6D Lotto,"[""4"", ""8"", ""1"", ""5"", ""5"", ""3""]",4-8-1-5-5-3,2026-01-17,21:00,430691.8,0,lottomatik,6DLS0000185
GL55,Grand Lotto 6/55,"[""40"", ""07"", ""49"", ""19"", ""34"", ""23""]",40-07-49-19-34-23,2026-01-17,21:00,29700000,0,lottomatik,GL55S0000186
LOTTO42,Lotto 6/42,"[""04"", ""03"", ""23"", ""11"", ""18"", ""35""]",04-03-23-11-18-35,2026-01-17,21:00,10373797.4,0,lottomatik,LOTTO42S0000185
2DL-2PM,2D Lotto 2PM,"[""20"", ""25""]",20-25,2026-01-18,14:00,4000,2,lottomatik,2DLS0001297
3DL-2PM,3D Lotto 2PM,"[""8"", ""1"", ""6""]",8-1-6,2026-01-18,14:00,4500,17,lottomatik,3DLS0001297
2DL-5PM,2D Lotto 5PM,"[""01"", ""31""]",01-31,2026-01-18,17:00,4000,17,lottomatik,2DLS0001298
3DL-5PM,3D Lotto 5PM,"[""8"", ""8"", ""0""]",8-8-0,2026-01-18,17:00,4500,10,lottomatik,3DLS0001298
2DL-9PM,2D Lotto 9PM,"[""31"", ""15""]",31-15,2026-01-18,21:00,4000,1,lottomatik,2DLS0001299
3DL-9PM,3D Lotto 9PM,"[""8"", ""6"", ""0""]",8-6-0,2026-01-18,21:00,4500,28,lottomatik,3DLS0001299
SL49,Superlotto 6/49,"[""35"", ""32"", ""20"", ""37"", ""05"", ""19""]",35-32-20-37-05-19,2026-01-18,21:00,15840000,0,lottomatik,SL49S0000186
UL58,Ultra Lotto 6/58,"[""38"", ""55"", ""56"", ""02"", ""22"", ""03""]",38-55-56-02-22-03,2026-01-18,21:00,254932636.4,0,lottomatik,UL58S0000186
2DL-2PM,2D Lotto 2PM,"[""16"", ""13""]",16-13,2026-01-19,14:00,4000,1,lottomatik,2DLS0001300
3DL-2PM,3D Lotto 2PM,"[""9"", ""6"", ""3""]",9-6-3,2026-01-19,14:00,4500,17,lottomatik,3DLS0001300
2DL-5PM,2D Lotto 5PM,"[""24"", ""09""]",24-09,2026-01-19,17:00,4000,9,lottomatik,2DLS0001301
3DL-5PM,3D Lotto 5PM,"[""5"", ""3"", ""1""]",5-3-1,2026-01-19,17:00,4500,6,lottomatik,3DLS0001301
2DL-9PM,2D Lotto 9PM,"[""12"", ""23""]",12-23,2026-01-19,21:00,4000,15,lottomatik,2DLS0001302
3DL-9PM,3D Lotto 9PM,"[""3"", ""0"", ""4""]",3-0-4,2026-01-19,21:00,4500,3,lottomatik,3DLS0001302
4DL,4D Lotto,"[""0"", ""5"", ""6"", ""5""]",0-5-6-5,2026-01-19,21:00,906812,31,lottomatik,4DLS0000186
GL55,Grand Lotto 6/55,"[""28"", ""09"", ""41"", ""22"", ""48"", ""07""]",28-09-41-22-48-07,2026-01-19,21:00,29700000,0,lottomatik,GL55S0000187
ML45,Megalotto 6/45,"[""03"", ""15"", ""41"", ""10"", ""43"", ""17""]",03-15-41-10-43-17,2026-01-19,21:00,28466081.2,0,lottomatik,ML45S0000186
2DL-2PM,2D Lotto 2PM,"[""22"", ""13""]",22-13,2026-01-20,14:00,4000,4,lottomatik,2DLS0001303
3DL-2PM,3D Lotto 2PM,"[""2"", ""8"", ""6""]",2-8-6,2026-01-20,14:00,4500,13,lottomatik,3DLS0001303
2DL-5PM,2D Lotto 5PM,"[""08"", ""15""]",08-15,2026-01-20,17:00,4000,7,lottomatik,2DLS0001304
3DL-5PM,3D Lotto 5PM,"[""4"", ""1"", ""1""]",4-1-1,2026-01-20,17:00,4500,4,lottomatik,3DLS0001304
2DL-9PM,2D Lotto 9PM,"[""18"", ""27""]",18-27,2026-01-20,21:00,4000,17,lottomatik,2DLS0001305
3DL-9PM,3D Lotto 9PM,"[""1"", ""0"", ""9""]",1-0-9,2026-01-20,21:00,4500,36,lottomatik,3DLS0001305
6DL,6D Lotto,"[""8"", ""5"", ""0"", ""6"", ""0"", ""6""]",8-5-0-6-0-6,2026-01-20,21:00,1096377.68,0,lottomatik,6DLS0000186
LOTTO42,Lotto 6/42,"[""05"", ""02"", ""03"", ""14"", ""12"", ""06""]",05-02-03-14-12-06,2026-01-20,21:00,13872684,0,lottomatik,LOTTO42S0000186
SL49,Superlotto 6/49,"[""05"", ""15"", ""23"", ""02"", ""03"", ""04""]",05-15-23-02-03-04,2026-01-20,21:00,15840000,0,lottomatik,SL49S0000187
UL58,Ultra Lotto 6/58,"[""54"", ""52"", ""05"", ""22"", ""49"", ""20""]",54-52-05-22-49-20,2026-01-20,21:00,264032272,0,lottomatik,UL58S0000187
2DL-2PM,2D Lotto 2PM,"[""31"", ""15""]",31-15,2026-01-21,14:00,4000,2,lottomatik,2DLS0001306
3DL-2PM,3D Lotto 2PM,"[""2"", ""3"", ""1""]",2-3-1,2026-01-21,14:00,4500,24,lottomatik,3DLS0001306
2DL-5PM,2D Lotto 5PM,"[""19"", ""03""]",19-03,2026-01-21,17:00,4000,3,lottomatik,2DLS0001307
3DL-5PM,3D Lotto 5PM,"[""8"", ""5"", ""8""]",8-5-8,2026-01-21,17:00,4500,0,lottomatik,3DLS0001307
2DL-9PM,2D Lotto 9PM,"[""06"", ""15""]",06-15,2026-01-21,21:00,4000,7,lottomatik,2DLS0001308
3DL-9PM,3D Lotto 9PM,"[""7"", ""3"", ""7""]",7-3-7,2026-01-21,21:00,4500,2,lottomatik,3DLS0001308
4DL,4D Lotto,"[""8"", ""7"", ""6"", ""1""]",8-7-6-1,2026-01-21,21:00,989689,17,lottomatik,4DLS0000187
GL55,Grand Lotto 6/55,"[""34"", ""28"", ""48"", ""25"", ""55"", ""03""]",34-28-48-25-55-03,2026-01-21,21:00,33193409.2,0,lottomatik,GL55S0000188
ML45,Megalotto 6/45,"[""28"", ""12"", ""02"", ""15"", ""23"", ""13""]",28-12-02-15-23-13,2026-01-21,21:00,33350760.4,2,lottomatik,ML45S0000187
2DL-2PM,2D Lotto 2PM,"[""17"", ""14""]",17-14,2026-01-22,14:00,4000,1,lottomatik,2DLS0001309
3DL-2PM,3D Lotto 2PM,"[""6"", ""6"", ""6""]",6-6-6,2026-01-22,14:00,4500,8,lottomatik,3DLS0001309
2DL-5PM,2D Lotto 5PM,"[""01"", ""23""]",01-23,2026-01-22,17:00,4000,33,lottomatik,2DLS0001310
3DL-5PM,3D Lotto 5PM,"[""1"", ""7"", ""5""]",1-7-5,2026-01-22,17:00,4500,3,lottomatik,3DLS0001310
2DL-9PM,2D Lotto 9PM,"[""28"", ""29""]",28-29,2026-01-22,21:00,4000,2,lottomatik,2DLS0001311
3DL-9PM,3D Lotto 9PM,"[""5"", ""3"", ""7""]",5-3-7,2026-01-22,21:00,4500,14,lottomatik,3DLS0001311
6DL,6D Lotto,"[""2"", ""4"", ""3"", ""2"", ""2"", ""2""]",2-4-3-2-2-2,2026-01-22,21:00,1203941.56,0,lottomatik,6DLS0000187
LOTTO42,Lotto 6/42,"[""18"", ""24"", ""27"", ""39"", ""40"", ""21""]",18-24-27-39-40-21,2026-01-22,21:00,18289720.8,0,lottomatik,LOTTO42S0000187
SL49,Superlotto 6/49,"[""10"", ""26"", ""24"", ""36"", ""01"", ""48""]",10-26-24-36-01-48,2026-01-22,21:00,15840000,0,lottomatik,SL49S0000188
2DL-2PM,2D Lotto 2PM,"[""12"", ""02""]",12-02,2026-01-23,14:00,4000,4,lottomatik,2DLS0001312
3DL-2PM,3D Lotto 2PM,"[""2"", ""5"", ""0""]",2-5-0,2026-01-23,14:00,4500,8,lottomatik,3DLS0001312
2DL-5PM,2D Lotto 5PM,"[""24"", ""30""]",24-30,2026-01-23,17:00,4000,2,lottomatik,2DLS0001313
3DL-5PM,3D Lotto 5PM,"[""0"", ""1"", ""2""]",0-1-2,2026-01-23,17:00,4500,8,lottomatik,3DLS0001313
2DL-9PM,2D Lotto 9PM,"[""08"", ""13""]",08-13,2026-01-23,21:00,4000,10,lottomatik,2DLS0001314
3DL-9PM,3D Lotto 9PM,"[""6"", ""5"", ""8""]",6-5-8,2026-01-23,21:00,4500,4,lottomatik,3DLS0001314
4DL,4D Lotto,"[""0"", ""7"", ""4"", ""1""]",0-7-4-1,2026-01-23,21:00,1057712,8,lottomatik,4DLS0000188
ML45,Megalotto 6/45,"[""16"", ""01"", ""31"", ""27"", ""04"", ""43""]",16-01-31-27-04-43,2026-01-23,21:00,8910000,0,lottomatik,ML45S0000188
UL58,Ultra Lotto 6/58,"[""08"", ""33"", ""21"", ""13"", ""19"", ""25""]",08-33-21-13-19-25,2026-01-23,21:00,274658188.4,0,lottomatik,UL58S0000188
2DL-2PM,2D Lotto 2PM,"[""15"", ""28""]",15-28,2026-01-24,14:00,4000,2,lottomatik,2DLS0001315
3DL-2PM,3D Lotto 2PM,"[""1"", ""4"", ""2""]",1-4-2,2026-01-24,14:00,4500,34,lottomatik,3DLS0001315
2DL-5PM,2D Lotto 5PM,"[""08"", ""12""]",08-12,2026-01-24,17:00,4000,11,lottomatik,2DLS0001316
3DL-5PM,3D Lotto 5PM,"[""1"", ""9"", ""3""]",1-9-3,2026-01-24,17:00,4500,11,lottomatik,3DLS0001316
2DL-9PM,2D Lotto 9PM,"[""27"", ""26""]",27-26,2026-01-24,21:00,4000,9,lottomatik,2DLS0001317
3DL-9PM,3D Lotto 9PM,"[""9"", ""5"", ""5""]",9-5-5,2026-01-24,21:00,4500,1,lottomatik,3DLS0001317
6DL,6D Lotto,"[""4"", ""0"", ""8"", ""1"", ""7"", ""1""]",4-0-8-1-7-1,2026-01-24,21:00,1922653.16,0,lottomatik,6DLS0000188
GL55,Grand Lotto 6/55,"[""24"", ""19"", ""16"", ""33"", ""36"", ""06""]",24-19-16-33-36-06,2026-01-24,21:00,37485292.6,0,lottomatik,GL55S0000189
LOTTO42,Lotto 6/42,"[""21"", ""06"", ""41"", ""34"", ""17"", ""28""]",21-06-41-34-17-28,2026-01-24,21:00,22792270,0,lottomatik,LOTTO42S0000188
2DL-9PM,2D Lotto 9PM,"[""28"", ""04""]",28-04,2026-01-25,21:00,4000,3,lottomatik,2DLS0001320
3DL-9PM,3D Lotto 9PM,"[""9"", ""0"", ""8""]",9-0-8,2026-01-25,21:00,4500,9,lottomatik,3DLS0001320
SL49,Superlotto 6/49,"[""42"", ""44"", ""23"", ""03"", ""31"", ""26""]",42-44-23-03-31-26,2026-01-25,21:00,15840000,0,lottomatik,SL49S0000189
UL58,Ultra Lotto 6/58,"[""39"", ""37"", ""04"", ""11"", ""02"", ""09""]",39-37-04-11-02-09,2026-01-25,21:00,284636402.8,2,lottomatik,UL58S0000189
2DL-9PM,2D Lotto 9PM,"[""06"", ""01""]",06-01,2026-01-26,21:00,4000,17,lottomatik,2DLS0001323
3DL-9PM,3D Lotto 9PM,"[""2"", ""8"", ""9""]",2-8-9,2026-01-26,21:00,4500,7,lottomatik,3DLS0001323
4DL,4D Lotto,"[""5"", ""2"", ""8"", ""6""]",5-2-8-6,2026-01-26,21:00,995131,47,lottomatik,4DLS0000189
GL55,Grand Lotto 6/55,"[""19"", ""01"", ""37"", ""07"", ""41"", ""51""]",19-01-37-07-41-51,2026-01-26,21:00,41941563.2,0,lottomatik,GL55S0000190
ML45,Megalotto 6/45,"[""25"", ""22"", ""24"", ""42"", ""04"", ""33""]",25-22-24-42-04-33,2026-01-26,21:00,8910000,0,lottomatik,ML45S0000189
2DL-9PM,2D Lotto 9PM,"[""22"", ""06""]",22-06,2026-01-27,21:00,4000,16,lottomatik,2DLS0001326
